,15.08_시군구,15.08_합물특,15.09_시군구,15.09_합물특,15.10_시군구,15.10_합물특,15.11_시군구,15.11_합물특,15.12_시군구,15.12_합물특,16.01_시군구,16.01_합물특,16.02_시군구,16.02_합물특,16.03_시군구,16.03_합물특,16.04_시군구,16.04_합물특,16.05_시군구,16.05_합물특,16.06_시군구,16.06_합물특,16.07_시군구,16.07_합물특,16.08_시군구,16.08_합물특,16.09_시군구,16.09_합물특,16.10_시군구,16.10_합물특,16.11_시군구,16.11_합물특,16.12_시군구,16.12_합물특,17.01_시군구,17.01_합물특,17.02_시군구,17.02_합물특,17.03_시군구,17.03_합물특,17.04_시군구,17.04_합물특,17.05_시군구,17.05_합물특,17.06_시군구,17.06_합물특,17.07_시군구,17.07_합물특,17.08_시군구,17.08_합물특,17.09_시군구,17.09_합물특,17.10_시군구,17.10_합물특,17.11_시군구,17.11_합물특,17.12_시군구,17.12_합물특,18.01_시군구,18.01_합물특,18.02_시군구,18.02_합물특,18.03_시군구,18.03_합물특,18.04_시군구,18.04_합물특,18.05_시군구,18.05_합물특,18.06_시군구,18.06_합물특,18.07_시군구,18.07_합물특,18.08_시군구,18.08_합물특,18.09_시군구,18.09_합물특,18.10_시군구,18.10_합물특,18.11_시군구,18.11_합물특,18.12_시군구,18.12_합물특,19.01_시군구,19.01_합물특,19.02_시군구,19.02_합물특,19.03_시군구,19.03_합물특,19.04_시군구,19.04_합물특,19.05_시군구,19.05_합물특,19.06_시군구,19.06_합물특,19.07_시군구,19.07_합물특,19.08_시군구,19.08_합물특,19.09_시군구,19.09_합물특,19.10_시군구,19.10_합물특,19.11_시군구,19.11_합물특,19.12_시군구,19.12_합물특,20.01_시군구,20.01_합물특,20.02_시군구,20.02_합물특,20.03_시군구,20.03_합물특,20.04_시군구,20.04_합물특,20.05_시군구,20.05_합물특,20.06_시군구,20.06_합물특
101,수원 권선,27300,수원 권선,27511,수원 권선,27582,수원 권선,27725,수원 권선,27910,수원 권선,28022,수원 권선,28062,수원 권선,28122,수원 권선,28097,수원 권선,28183,수원 권선,28291,성남 중원,16627,수원 장안,17202.0,수원 장안,17115.0,수원 장안,17117.0,수원 장안,17101.0,수원 장안,17125.0,수원 장안,17115.0,수원 장안,17095.0,수원 장안,17031.0,수원 장안,16978.0,수원 장안,16915.0,수원 장안,16932.0,수원 장안,16929.0,수원 장안,16864.0,수원 장안,16826.0,수원 장안,16798.0,수원 장안,16806.0,수원 장안,16816.0,수원 장안,16768.0,수원 장안,16759.0,수원 장안,16639.0,수원 장안,16665.0,수원 장안,16641.0,수원 장안,16643.0,수원 장안,16643.0,수원 장안,16564.0,수원 장안,16504.0,수원 장안,16358.0,수원 장안,16344.0,수원 장안,16320.0,수원 장안,16335.0,수원 장안,16344.0,수원 장안,16190.0,수원 장안,16141.0,수원 장안,16089.0,수원 장안,16100.0,수원 장안,16122.0,수원 장안,15993.0,수원 장안,15872.0,수원 장안,15800.0,수원 장안,15773.0,수원 장안,15843.0,수원 장안,15838.0,수원 장안,15756.0,수원 장안,15681.0,수원 장안,15592.0,수원 장안,15477.0,수원 장안,15346.0
102,수원 영통,12312,수원 영통,12273,수원 영통,12254,수원 영통,12273,수원 영통,12175,수원 영통,12134,수원 영통,12093,수원 영통,12058,수원 영통,12036,수원 영통,12062,수원 영통,12053,수원 권선,28382,수원 팔달,13041.0,수원 팔달,13022.0,수원 팔달,13009.0,수원 팔달,13036.0,수원 팔달,13013.0,수원 팔달,12960.0,수원 팔달,12914.0,수원 팔달,12807.0,수원 팔달,12922.0,수원 팔달,12935.0,수원 팔달,12948.0,수원 팔달,12921.0,수원 팔달,12874.0,수원 팔달,12908.0,수원 팔달,12914.0,수원 팔달,12850.0,수원 팔달,12793.0,수원 팔달,12737.0,수원 팔달,12691.0,수원 팔달,12560.0,수원 팔달,12507.0,수원 팔달,12445.0,수원 팔달,12423.0,수원 팔달,12383.0,수원 팔달,12348.0,수원 팔달,12321.0,수원 팔달,12333.0,수원 팔달,12300.0,수원 팔달,12260.0,수원 팔달,12238.0,수원 팔달,12217.0,수원 팔달,12064.0,수원 팔달,11987.0,수원 팔달,11980.0,수원 팔달,11968.0,수원 팔달,11941.0,수원 팔달,11886.0,수원 팔달,11832.0,수원 팔달,11800.0,수원 팔달,11758.0,수원 팔달,11755.0,수원 팔달,11674.0,수원 팔달,11574.0,수원 팔달,11502.0,수원 팔달,11465.0,수원 팔달,11421.0,수원 팔달,12347.0
103,수원 장안,17347,수원 장안,17345,수원 장안,17306,수원 장안,17243,수원 장안,17236,수원 장안,17200,수원 장안,17172,수원 장안,17108,수원 장안,17139,수원 장안,17220,수원 장안,17196,수원 영통,12034,시흥,44370.0,시흥,44398.0,시흥,44458.0,시흥,44676.0,시흥,44771.0,시흥,44920.0,시흥,44945.0,시흥,45002.0,시흥,45124.0,시흥,45113.0,시흥,45303.0,시흥,45543.0,시흥,45653.0,시흥,45824.0,시흥,45863.0,시흥,46044.0,시흥,46152.0,시흥,46359.0,시흥,46442.0,시흥,46556.0,시흥,46771.0,시흥,46889.0,시흥,47005.0,시흥,47150.0,시흥,47246.0,시흥,47358.0,시흥,47553.0,시흥,47802.0,시흥,47906.0,시흥,48130.0,시흥,48132.0,시흥,48151.0,시흥,48301.0,시흥,48337.0,시흥,48443.0,시흥,48620.0,시흥,48773.0,시흥,48349.0,시흥,48292.0,시흥,48445.0,시흥,48415.0,시흥,48518.0,시흥,48422.0,시흥,48403.0,시흥,48483.0,시흥,48638.0,시흥,48673.0
104,수원 팔달,13142,수원 팔달,13124,수원 팔달,13081,수원 팔달,13007,수원 팔달,13012,수원 팔달,13026,수원 팔달,12992,수원 팔달,12978,수원 팔달,12981,수원 팔달,12958,수원 팔달,13023,수원 장안,17210,안산 단원,34569.0,안산 단원,34549.0,안산 단원,34476.0,안산 단원,34445.0,안산 단원,34545.0,안산 단원,34570.0,안산 단원,34535.0,안산 단원,34585.0,안산 단원,34585.0,안산 단원,34633.0,안산 단원,34512.0,안산 단원,34503.0,안산 단원,34500.0,안산 단원,34361.0,안산 단원,34381.0,안산 단원,34457.0,안산 단원,34540.0,안산 단원,34523.0,안산 단원,34443.0,안산 단원,34366.0,안산 단원,34349.0,안산 단원,34275.0,안산 단원,34337.0,안산 단원,34335.0,안산 단원,34259.0,안산 단원,34256.0,안산 단원,34251.0,안산 단원,34217.0,안산 단원,34336.0,안산 단원,34376.0,안산 단원,34300.0,안산 단원,34296.0,안산 단원,34179.0,안산 단원,34207.0,안산 단원,34194.0,안산 단원,34323.0,안산 단원,34269.0,안산 단원,34061.0,안산 단원,34021.0,안산 단원,33939.0,안산 단원,33939.0,안산 단원,33942.0,안산 단원,33770.0,안산 단원,33745.0,안산 단원,33672.0,안산 단원,33558.0,안산 단원,33588.0
105,시흥,44224,시흥,44288,시흥,44474,시흥,44578,시흥,44578,시흥,44680,시흥,44573,시흥,44614,시흥,44523,시흥,44671,시흥,44645,수원 팔달,13036,안산 상록,28157.0,안산 상록,28134.0,안산 상록,28168.0,안산 상록,28158.0,안산 상록,28136.0,안산 상록,28210.0,안산 상록,28200.0,안산 상록,28162.0,안산 상록,28180.0,안산 상록,28143.0,안산 상록,28206.0,안산 상록,28274.0,안산 상록,28296.0,안산 상록,28291.0,안산 상록,28315.0,안산 상록,28286.0,안산 상록,28188.0,안산 상록,28119.0,안산 상록,27921.0,안산 상록,27872.0,안산 상록,27830.0,안산 상록,27841.0,안산 상록,27809.0,안산 상록,27794.0,안산 상록,27714.0,안산 상록,27642.0,안산 상록,27705.0,안산 상록,27814.0,안산 상록,27785.0,안산 상록,27836.0,안산 상록,27716.0,안산 상록,27695.0,안산 상록,27615.0,안산 상록,27544.0,안산 상록,27479.0,안산 상록,27450.0,안산 상록,27377.0,안산 상록,27191.0,안산 상록,27093.0,안산 상록,27022.0,안산 상록,26913.0,안산 상록,26859.0,안산 상록,26803.0,안산 상록,26823.0,안산 상록,26851.0,안산 상록,26936.0,안산 상록,27038.0
106,안산 단원,34534,안산 단원,34551,안산 단원,34520,안산 단원,34522,안산 단원,34548,안산 단원,34590,안산 단원,34633,안산 단원,34614,안산 단원,34549,안산 단원,34606,안산 단원,34706,시흥,44759,안성,24856.0,안성,24952.0,안성,24958.0,안성,24992.0,안성,24982.0,안성,25102.0,안성,25102.0,안성,25108.0,안성,25192.0,안성,25163.0,안성,25233.0,안성,25367.0,안성,25335.0,안성,25437.0,안성,25411.0,안성,25486.0,안성,25490.0,안성,25402.0,안성,25390.0,안성,25382.0,안성,25454.0,안성,25448.0,안성,25515.0,안성,25577.0,안성,25672.0,안성,25760.0,안성,25730.0,안성,25753.0,안성,25794.0,안성,26017.0,안성,25971.0,안성,25961.0,안성,25917.0,안성,25966.0,안성,26065.0,안성,26059.0,안성,26172.0,안성,26010.0,안성,25885.0,안성,25860.0,안성,25832.0,안성,25839.0,안성,25780.0,안성,25788.0,안성,25887.0,안성,25904.0,안성,25940.0
107,안산 상록,28226,안산 상록,28290,안산 상록,28255,안산 상록,28261,안산 상록,28216,안산 상록,28257,안산 상록,28278,안산 상록,28281,안산 상록,28224,안산 상록,28195,안산 상록,28263,안산 단원,34732,안양 동안,18962.0,안양 동안,19025.0,안양 동안,19036.0,안양 동안,18996.0,안양 동안,18866.0,안양 동안,18909.0,안양 동안,18904.0,안양 동안,18795.0,안양 동안,18707.0,안양 동안,18668.0,안양 동안,18582.0,안양 동안,18510.0,안양 동안,18372.0,안양 동안,18307.0,안양 동안,18164.0,안양 동안,18089.0,안양 동안,18035.0,안양 동안,18025.0,안양 동안,17985.0,안양 동안,17938.0,안양 동안,17896.0,안양 동안,17885.0,안양 동안,17787.0,안양 동안,17847.0,안양 동안,17720.0,안양 동안,17723.0,안양 동안,17693.0,안양 동안,17648.0,안양 동안,17575.0,안양 동안,17547.0,안양 동안,17492.0,안양 동안,17421.0,안양 동안,17411.0,안양 동안,17272.0,안양 동안,17226.0,안양 동안,17263.0,안양 동안,17221.0,안양 동안,17208.0,안양 동안,17114.0,안양 동안,17081.0,안양 동안,16992.0,안양 동안,17061.0,안양 동안,16963.0,안양 동안,16928.0,안양 동안,16851.0,안양 동안,16817.0,안양 동안,16764.0
108,안성,24428,안성,24479,안성,24488,안성,24543,안성,24538,안성,24559,안성,24585,안성,24730,안성,24781,안성,24792,안성,24824,안산 상록,28216,안양 만안,15658.0,안양 만안,15623.0,안양 만안,15596.0,안양 만안,15701.0,안양 만안,15808.0,안양 만안,15874.0,안양 만안,15893.0,안양 만안,15944.0,안양 만안,15937.0,안양 만안,15931.0,안양 만안,15938.0,안양 만안,15957.0,안양 만안,15896.0,안양 만안,15889.0,안양 만안,15900.0,안양 만안,15937.0,안양 만안,15897.0,안양 만안,15929.0,안양 만안,15947.0,안양 만안,15972.0,안양 만안,15982.0,안양 만안,15995.0,안양 만안,16056.0,안양 만안,16022.0,안양 만안,15979.0,안양 만안,15912.0,안양 만안,15904.0,안양 만안,15911.0,안양 만안,15926.0,안양 만안,15890.0,안양 만안,15853.0,안양 만안,15841.0,안양 만안,15808.0,안양 만안,15778.0,안양 만안,15775.0,안양 만안,15719.0,안양 만안,15669.0,안양 만안,15601.0,안양 만안,15506.0,안양 만안,15454.0,안양 만안,15406.0,안양 만안,15389.0,안양 만안,15322.0,안양 만안,15253.0,안양 만안,15271.0,안양 만안,15270.0,안양 만안,15292.0
109,안양 동안,19232,안양 동안,19239,안양 동안,19218,안양 동안,19205,안양 동안,19161,안양 동안,19163,안양 동안,19104,안양 동안,19083,안양 동안,19069,안양 동안,19011,안양 동안,19025,안성,24906,양주,21986.0,양주,22056.0,양주,22049.0,양주,22055.0,양주,22051.0,양주,22119.0,양주,22177.0,양주,22263.0,양주,22361.0,양주,22439.0,양주,22477.0,양주,22586.0,양주,22648.0,양주,22756.0,양주,22818.0,양주,22901.0,양주,22941.0,양주,22899.0,양주,22940.0,양주,22979.0,양주,23010.0,양주,23055.0,양주,23117.0,양주,23211.0,양주,23241.0,양주,23313.0,양주,23381.0,양주,23362.0,양주,23385.0,양주,23537.0,양주,23535.0,양주,23560.0,양주,23528.0,양주,23569.0,양주,23699.0,양주,23778.0,양주,23797.0,양주,23697.0,양주,23659.0,양주,23646.0,양주,23679.0,양주,23697.0,양주,23670.0,양주,23750.0,양주,23809.0,양주,23836.0,양주,23893.0
110,안양 만안,15797,안양 만안,15792,안양 만안,15812,안양 만안,15793,안양 만안,15753,안양 만안,15760,안양 만안,15754,안양 만안,15789,안양 만안,15838,안양 만안,15816,안양 만안,15780,안양 동안,19014,양평,14082.0,양평,14103.0,양평,14135.0,양평,14188.0,양평,14195.0,양평,14247.0,양평,14238.0,양평,14297.0,양평,14328.0,양평,14430.0,양평,14476.0,양평,14555.0,양평,14623.0,양평,14655.0,양평,14687.0,양평,14705.0,양평,14727.0,양평,14713.0,양평,14730.0,양평,14780.0,양평,14825.0,양평,14857.0,양평,14873.0,양평,14918.0,양평,14947.0,양평,14978.0,양평,14997.0,양평,15015.0,양평,14940.0,양평,14962.0,양평,14965.0,양평,14989.0,양평,15015.0,양평,15086.0,양평,15096.0,양평,15111.0,양평,15118.0,양평,15128.0,양평,15113.0,양평,15102.0,양평,15076.0,양평,15091.0,양평,15096.0,양평,15107.0,양평,15144.0,양평,15200.0,양평,15208.0
111,양주,21442,양주,21524,양주,21587,양주,21619,양주,21693,양주,21808,양주,21833,양주,21847,양주,21903,양주,21924,양주,21903,안양 만안,15743,여주,22299.0,여주,22212.0,여주,22160.0,여주,22190.0,여주,22177.0,여주,22243.0,여주,22259.0,여주,22341.0,여주,22492.0,여주,22560.0,여주,22497.0,여주,22501.0,여주,22559.0,여주,22516.0,여주,22545.0,여주,22568.0,여주,22569.0,여주,22628.0,여주,22539.0,여주,22589.0,여주,22704.0,여주,22677.0,여주,22690.0,여주,22655.0,여주,22653.0,여주,22744.0,여주,22741.0,여주,22678.0,여주,22696.0,여주,22790.0,여주,22748.0,여주,22744.0,여주,22884.0,여주,22944.0,여주,22908.0,여주,22965.0,여주,23069.0,여주,22971.0,여주,22968.0,여주,22992.0,여주,22926.0,여주,23004.0,여주,23005.0,여주,23003.0,여주,23023.0,여주,23070.0,여주,23113.0
112,양평,13529,양평,13574,양평,13630,양평,13675,양평,13721,양평,13751,양평,13766,양평,13847,양평,13920,양평,13940,양평,14007,양주,21991,연천,12748.0,연천,12757.0,연천,12739.0,연천,12753.0,연천,12770.0,연천,12767.0,연천,12776.0,연천,12764.0,연천,12772.0,연천,12797.0,연천,12773.0,연천,12790.0,연천,12801.0,연천,12801.0,연천,12805.0,연천,12820.0,연천,12801.0,연천,12729.0,연천,12699.0,연천,12655.0,연천,12695.0,연천,12655.0,연천,12664.0,연천,12687.0,연천,12659.0,연천,12646.0,연천,12645.0,연천,12645.0,연천,12573.0,연천,12562.0,연천,12563.0,연천,12576.0,연천,12565.0,연천,12579.0,연천,12586.0,연천,12619.0,연천,12651.0,연천,12617.0,연천,12615.0,연천,12591.0,연천,12521.0,연천,12534.0,연천,12498.0,연천,12484.0,연천,12516.0,연천,12500.0,연천,12491.0
113,여주,22001,여주,22028,여주,22020,여주,22025,여주,22035,여주,22100,여주,22197,여주,22232,여주,22159,여주,22209,여주,22197,양평,14059,오산,14858.0,오산,14884.0,오산,14975.0,오산,15047.0,오산,15037.0,오산,15051.0,오산,15087.0,오산,15154.0,오산,15168.0,오산,15182.0,오산,15213.0,오산,15273.0,오산,15267.0,오산,15274.0,오산,15266.0,오산,15269.0,오산,15251.0,오산,15218.0,오산,15256.0,오산,15321.0,오산,15381.0,오산,15470.0,오산,15558.0,오산,15599.0,오산,15510.0,오산,15500.0,오산,15553.0,오산,15616.0,오산,15656.0,오산,15703.0,오산,15641.0,오산,15673.0,오산,15581.0,오산,15558.0,오산,15664.0,오산,15677.0,오산,15756.0,오산,15735.0,오산,15713.0,오산,15819.0,오산,15836.0,오산,15858.0,오산,15791.0,오산,15757.0,오산,15766.0,오산,15786.0,오산,15871.0
114,연천,12510,연천,12544,연천,12568,연천,12515,연천,12580,연천,12610,연천,12612,연천,12631,연천,12641,연천,12656,연천,12712,여주,22258,용인 기흥,20508.0,용인 기흥,20525.0,용인 기흥,20483.0,용인 기흥,20494.0,용인 기흥,20346.0,용인 기흥,20364.0,용인 기흥,20343.0,용인 기흥,20404.0,용인 기흥,20529.0,용인 기흥,20499.0,용인 기흥,20568.0,용인 기흥,20632.0,용인 기흥,20736.0,용인 기흥,20824.0,용인 기흥,20886.0,용인 기흥,20970.0,용인 기흥,21037.0,용인 기흥,21152.0,용인 기흥,21117.0,용인 기흥,21117.0,용인 기흥,21125.0,용인 기흥,20795.0,용인 기흥,20841.0,용인 기흥,20900.0,용인 기흥,20841.0,용인 기흥,20887.0,용인 기흥,21054.0,용인 기흥,21120.0,용인 기흥,21169.0,용인 기흥,21174.0,용인 기흥,21094.0,용인 기흥,21066.0,용인 기흥,21036.0,용인 기흥,21094.0,용인 기흥,21092.0,용인 기흥,21048.0,용인 기흥,20984.0,용인 기흥,20831.0,용인 기흥,20782.0,용인 기흥,20663.0,용인 기흥,20554.0,용인 기흥,20587.0,용인 기흥,20618.0,용인 기흥,20598.0,용인 기흥,20553.0,용인 기흥,20468.0,용인 기흥,20547.0
115,오산,14552,오산,14712,오산,14782,오산,14750,오산,14715,오산,14717,오산,14743,오산,14785,오산,14836,오산,14842,오산,14880,연천,12725,용인 수지,9344.0,용인 수지,9339.0,용인 수지,9463.0,용인 수지,9439.0,용인 수지,9402.0,용인 수지,9419.0,용인 수지,9403.0,용인 수지,9410.0,용인 수지,9432.0,용인 수지,9467.0,용인 수지,9467.0,용인 수지,9492.0,용인 수지,9441.0,용인 수지,9414.0,용인 수지,9401.0,용인 수지,9379.0,용인 수지,9357.0,용인 수지,9382.0,용인 수지,9340.0,용인 수지,9337.0,용인 수지,9302.0,용인 수지,9275.0,용인 수지,9258.0,용인 수지,9269.0,용인 수지,9228.0,용인 수지,9235.0,용인 수지,9223.0,용인 수지,9198.0,용인 수지,9193.0,용인 수지,9200.0,용인 수지,9198.0,용인 수지,9124.0,용인 수지,9082.0,용인 수지,9077.0,용인 수지,9058.0,용인 수지,9082.0,용인 수지,9084.0,용인 수지,9013.0,용인 수지,9007.0,용인 수지,8991.0,용인 수지,8948.0,용인 수지,8950.0,용인 수지,8990.0,용인 수지,8992.0,용인 수지,9005.0,용인 수지,9020.0,용인 수지,8976.0
116,용인 기흥,20328,용인 기흥,20311,용인 기흥,20311,용인 기흥,20295,용인 기흥,20330,용인 기흥,20437,용인 기흥,20557,용인 기흥,20591,용인 기흥,20538,용인 기흥,20513,용인 기흥,20544,오산,14869,용인 처인,28352.0,용인 처인,28335.0,용인 처인,28338.0,용인 처인,28419.0,용인 처인,28597.0,용인 처인,28680.0,용인 처인,28654.0,용인 처인,28647.0,용인 처인,28760.0,용인 처인,28883.0,용인 처인,28843.0,용인 처인,28951.0,용인 처인,28958.0,용인 처인,29007.0,용인 처인,29058.0,용인 처인,29149.0,용인 처인,29214.0,용인 처인,29343.0,용인 처인,29284.0,용인 처인,29289.0,용인 처인,29387.0,용인 처인,29733.0,용인 처인,29805.0,용인 처인,29953.0,용인 처인,30095.0,용인 처인,30223.0,용인 처인,30294.0,용인 처인,30474.0,용인 처인,30603.0,용인 처인,30708.0,용인 처인,30756.0,용인 처인,30697.0,용인 처인,30770.0,용인 처인,30775.0,용인 처인,30844.0,용인 처인,30914.0,용인 처인,30947.0,용인 처인,30790.0,용인 처인,30707.0,용인 처인,30692.0,용인 처인,30718.0,용인 처인,30768.0,용인 처인,30851.0,용인 처인,30880.0,용인 처인,30970.0,용인 처인,31048.0,용인 처인,31132.0
117,용인 수지,9647,용인 수지,9608,용인 수지,9558,용인 수지,9504,용인 수지,9441,용인 수지,9439,용인 수지,9432,용인 수지,9409,용인 수지,9383,용인 수지,9399,용인 수지,9340,용인 기흥,20559,의왕,10717.0,의왕,10692.0,의왕,10662.0,의왕,10619.0,의왕,10629.0,의왕,10657.0,의왕,10621.0,의왕,10599.0,의왕,10593.0,의왕,10589.0,의왕,10557.0,의왕,10521.0,의왕,10532.0,의왕,10526.0,의왕,10562.0,의왕,10550.0,의왕,10550.0,의왕,10558.0,의왕,10533.0,의왕,10518.0,의왕,10511.0,의왕,10465.0,의왕,10516.0,의왕,10504.0,의왕,10446.0,의왕,10453.0,의왕,10454.0,의왕,10450.0,의왕,10487.0,의왕,10534.0,의왕,10530.0,의왕,10575.0,의왕,10590.0,의왕,10605.0,의왕,10608.0,의왕,10585.0,의왕,10578.0,의왕,10529.0,의왕,10525.0,의왕,10535.0,의왕,10519.0,의왕,10520.0,의왕,10552.0,의왕,10559.0,의왕,10571.0,의왕,10581.0,의왕,10571.0
118,용인 처인,27528,용인 처인,27574,용인 처인,27639,용인 처인,27744,용인 처인,27790,용인 처인,27913,용인 처인,27935,용인 처인,27924,용인 처인,28017,용인 처인,28184,용인 처인,28314,용인 수지,9329,의정부,27172.0,의정부,27136.0,의정부,27074.0,의정부,27132.0,의정부,27116.0,의정부,27185.0,의정부,27137.0,의정부,27054.0,의정부,26974.0,의정부,26937.0,의정부,26875.0,의정부,26908.0,의정부,26858.0,의정부,26939.0,의정부,26975.0,의정부,27038.0,의정부,27027.0,의정부,27122.0,의정부,27018.0,의정부,26992.0,의정부,26988.0,의정부,27036.0,의정부,27011.0,의정부,27014.0,의정부,27041.0,의정부,27073.0,의정부,27134.0,의정부,27165.0,의정부,27248.0,의정부,27350.0,의정부,27310.0,의정부,27296.0,의정부,27233.0,의정부,27170.0,의정부,27187.0,의정부,27200.0,의정부,27151.0,의정부,26963.0,의정부,26864.0,의정부,26851.0,의정부,26792.0,의정부,26828.0,의정부,26787.0,의정부,26746.0,의정부,26716.0,의정부,26743.0,의정부,26777.0
119,의왕,10630,의왕,10623,의왕,10622,의왕,10646,의왕,10679,의왕,10701,의왕,10703,의왕,10673,의왕,10682,의왕,10661,의왕,10691,용인 처인,28300,이천,25560.0,이천,25635.0,이천,25627.0,이천,25573.0,이천,25674.0,이천,25749.0,이천,25750.0,이천,25755.0,이천,25849.0,이천,25923.0,이천,25951.0,이천,25987.0,이천,26002.0,이천,26043.0,이천,26044.0,이천,26063.0,이천,26145.0,이천,26224.0,이천,26225.0,이천,26175.0,이천,26323.0,이천,26399.0,이천,26480.0,이천,26560.0,이천,26475.0,이천,26492.0,이천,26559.0,이천,26644.0,이천,26692.0,이천,26785.0,이천,26820.0,이천,26798.0,이천,26785.0,이천,26781.0,이천,26824.0,이천,26872.0,이천,26813.0,이천,26700.0,이천,26640.0,이천,26672.0,이천,26682.0,이천,26699.0,이천,26621.0,이천,26631.0,이천,26651.0,이천,26669.0,이천,26661.0
